Video Title,Video ID,User,Comment,Published,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
Bill Cosby---Grandparents,Tt33zqib2qk,NinjaSushi2, whispers   exactly....   fades into the mist. ,2012-08-25,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,thissitesucks74, GWemigwans33 AWSOME   ,2012-02-06,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,The One, SO THEY CAME HERE. GET IT  IM SO DIRTY MINDED,2012-02-12,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Coolsnow98,he is so freakn serious about all of this,2012-02-15,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Danielle Jordan,His mom is like my mom. Last Monday my momma came home from work and asked  me   Danielle  who drunk up all the juice  I was about to speak and tell  her. She then said   you know what   Don t answer that. In my mind I am  think   then why did you ask me a question   parents can be soo hard to  understand and they can be soo hillarious ,2012-01-20,-1.75,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,ezzydric, bobwinkle96 same here bro,2012-01-13,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,lauren thompson,The cos is hilarious   ,2012-02-19,-0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,TheThurgoodz, 7L About 10 hours ago  an Internet hoax started that said Bill Cosby is  dead. The announcement of me being dead may be a VIRUS. And now ladies and  gentlemen for my rebuttal  As you well know  a dead person cannot rebuttal.  Therefore  I am rebuttaling to tell you that when I heard the news I  immediately began rebuttaling and went into denial. My wife has just  informed me that there is no such word as rebuttaling  she says the word is  rebutting. But I don t care  because I m alive  Thank you.,2012-01-13,-2.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,marissablonde2711, bobwinkle96 then you must not know how to laugh...,2012-01-09,0.625,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,1639home,Bill Cosby is hilarious.,2012-01-17,0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Mia James,Bill Cosby is a GENIUS   ,2012-02-07,-0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Liquid Skwid,some times I m scared of bill cosby....... I m afraid he is going to make  me laugh until i die,2012-01-06,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,GWemigwans33,Funny because i m going to see him in an hour,2012-02-03,-0.5,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,EthanSecondServe,Bill Cosby forever. I will cry when you die. I grew up watching him  my  mother did  he s one of the greatest.,2012-01-27,0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,hellohellohellobing,6 53   7 28 you re welcome,2012-06-19,0.5,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Tom Cogan,And you aren t.,2013-03-10,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,kingcrow15,Hi yourself ,2012-04-28,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,adejobi1000,5 03 6 02 This is genius ,2012-11-14,-0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Harry Fedley,Whats wrong with comedians swearing and showing there perception on life. ,2012-11-30,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,smileyy777,BAHAHAHAHAHAHAA     if i showedthis to my parents...,2013-01-23,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,VideoMask93,He made that joke early in his career  I think.,2012-03-27,-0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,TyeNee,Look up Brain Regan    ,2012-11-23,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Victoria Taylor, Mom  there s an elephant under dad s chair    Did you see it   No  but it  lifted him up about 2 feet.  LOL I LOVE BILL COSBY   ,2012-02-13,0.5,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Kareem Harper,Just say thank you.,2012-12-30,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Ds9fan44,hes not dead its a hoax look it up.,2012-09-15,-0.75,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,thesecretlife,teacher showed this in assembly. legend  made my morning   ,2012-10-15,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,OMGItsLenzy,I was playing outside in the rain one day my father said   Damnit would you  get in here    and i said  but daddy in Jesus Christ  hahaha lmfo so frikin  funny  D,2011-12-24,-0.75,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,bevil4aday,I would assume one of those dislikes is Eddie Murphy.,2011-11-20,-0.875,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,potatoe3343, first u say it then u do it   AHAAAA  D ,2011-12-05,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Shane Fell,62 people got their brains knocked out...,2011-11-06,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,CARVERitUP,This guy needs to do a comedy special every month until he dies so we never  will run out of Cosby jokes. It s necessary.,2011-11-03,-0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Britin101, That s not the same woman I grew up with   Thank you  lol it s amazing how  parents transform into grandparents  it s not the same role at all.,2011-11-16,0.25,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Lab33r,Cant understand a word.,2011-11-12,0.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Lordofthepastries,7 47 XD,2011-11-10,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Fexxe,Never seen this clip before  He is hilarious ,2012-01-01,-0.125,1,0,0,0,0,1,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,1945smk1,Bill is priceless  Long live his style of humour       ,2011-12-02,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,LetsPlayFanatic, DAMMIT  will you get in here    D dad  I m Jesus Christ  ,2011-11-24,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,1639home,your driving a truck. here comes another truck going to hit you.,2011-12-12,-0.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,David Leng,does his father train with chuck norris ,2011-12-06,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,17-Jun-89,This is good stuff very funny.,2013-03-01,1.25,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,FlameFeathers,I must have children soon so my mother gets nicer.,2012-02-18,0.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,mbelma6329,Why is it so important to COMMENT on how they love the fact that he doesn t  curse ,2013-10-04,1.25,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Luke DeMetrotion,technically its sit down,2012-04-18,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,matthew frizzell,  damn it get in here .  dad i m jesus christ,2013-07-19,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,NicksTahHzZ,My insides hurt Dx I m laughing so much I m crying... I love the Jesus  Christ part xD,2012-11-06,0.25,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,SecretService80,Keep calm and dabady doobady puddin  pops.,2012-09-03,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,skeetys81,RIP Sweet Prince,2012-05-25,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,HateSolstice127,Such good clean humor  God damn son of a bitch  how the fuck does he pull  this shit off  Bloody hell ,2012-08-30,1.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,gambitvoleur,lol. You troll. ,2012-08-29,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Stephan Wallace,My dad had a low flying duck.,2013-07-06,-0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Bill Cosby,Damn Right,2012-09-24,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Brian Fellenz,I AM LIDERILY ROFLMFAO ing     ,2011-10-03,-0.375,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Y2Jericho161, lionhart72779 No  he s Jesus Christ   D,2011-10-20,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Enrique Cordova, TaffTalk he s not dead where did u get the idea of that    ,2011-10-29,-0.75,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Buzz Offloser, i asked him to give me 50c  .......... he gave me his life story,2011-09-25,-0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Shortay,He is so funny   he doesn t talk weird to me ,2011-10-14,-0.875,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Scott Wang,DAMMIT will you sit down JESEUS CHRIST stop it ,2011-10-05,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Joe Paek,One of BC classmate is a Dean of Cal Poly Pomona. BC is a genius,2011-09-28,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,ToInnovateAlways,He s still alive doofuses I saw him a week ago  Literally ,2011-10-22,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,rambofan334, TaffTalk He s still alive.,2011-10-21,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,slayerofdecimals,My mom stole all her best jokes from Bill Cosby ,2011-10-02,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,torrencekids,DAMN IT WILL YOU GET IN HERE      Dad i m Jesus christ,2011-10-19,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Brian Fellenz,6 50   7 25 XD ROFLMFAOROFLMFAOROFLMFAOROFLMFAO ,2011-09-24,0,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Sanic Hegehog,one does not simply zip zop boobity bop,2011-10-07,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,TraditionalFun,Gambitvoleur... the need to swear for no apparent reason is why alot of  folks  myself included  appreciate  clean humor . Words are only words   nothing more  but there is nothing clever or funny or genius in spouting  off filled just because it gets a laugh from the lowest common  denominators. You are a prime example of this with your opening  exclamation... for fu..s sake . The casual  too cool for the room  use of  foul language is lazy minded and boring. Cosby earned laughs with simple  languag,2012-08-14,-0.125,2,0,0,0,0,0,0,1
Bill Cosby---Grandparents,Tt33zqib2qk,Austin Klanjac,at least you are reunited with your son   RIP,2012-09-11,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Brian Fellenz,or instead of the time link jst press 8 if u want...DAMN IT WONT U PRESS IT  AND JEEZUS CHRIST JUST WATCH THE WHOLE THIN ,2011-10-03,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,BinkieMcFartnuggets,Why don t more people wear the bill cosby multicolored sweaters  How did  those never take off in popularity ,2011-11-21,-0.75,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,imblessedso, The right word  whether its    sanctimonious     or    tedious     or     perspicacious     or    fuck.    If you can   t see that  then you aren   t as  nuanced as you believe.  Yeah  so why do we see so much more of the latter  than the former  ,2012-08-19,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,imblessedso,I said  writers  is there something unique about comedic discourse that  distinguishes it from all other forms  Demonstrating  What you want me  curse and make the other Youtube viewers laugh ,2012-08-19,0.5,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Bill Cosby,GOML,2012-05-25,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Daniel Leckliter, TaffTalk RIP your brain gone and forgotten.,2011-11-01,-0.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Alxmir23,what is the stand up  ,2012-05-20,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,treelover12341,75 people have no humor  how could anyone dislike Bill Cosby    ,2012-05-26,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Ashan de Silva,Absolute Gold    ,2012-03-30,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,masterofpuppets717,DAMNIT,2012-03-26,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,nhurtbeans,Was Cosby the first person to say the phrase  Uphill both ways   Did he  invent that ,2011-09-08,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,leenbean1981,I brought ya into this world   I ll take ya out. LMAO Love it  ,2011-09-12,0.5,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Crescendo, cutiestarr1234 Haha yea I laughed out loud at that.,2011-08-25,-0.875,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,anoriolko,....uphill  both ways.... LOL,2011-08-31,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Alai912,I use that line a lot  crediting Cosby of course. I say that Bill Cosby  said  that old people are generous with their pocketbook with kids because  they re now trying to get into Heaven ,2011-08-22,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Odee Dillon,Absolutely hilarious  What a class act Bill has always been.,2011-09-19,-0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,tommyt1971, I asked my father to give me a dollar for the school picnic  he told me  how he killed a grizzly bear with his loose leaf notebook.  ,2013-06-18,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,SouthernFitness,My name was also dammit,2013-05-12,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Blastaarrocks,You know what is werid  My grandparents were just like this    ,2011-09-01,-0.5,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,avenger1825,Your pun brought joy unto my persecuted lifeless body  D,2013-05-07,-0.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,SunnyPee12,With the puddin pops and the ohhhhhhhhhhhh u know what i mean,2012-06-20,-0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,IAMAG00DB0Y, ENVocalist when he stood up its the funniest part  JESUS CHRIST SIT DOWN   HAHA,2011-08-15,0.5,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,RandomJellybean,This is the worst pig sty I have ever seen  Clean it up  Me  Well  mom. If  I cleaned it  it would no longer be a pig sty  ,2013-10-24,-0.75,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,chrysb81,Easily his best standup ever. My mom had this cassette when we were little  and we wore it out listening to it lol,2011-12-26,0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,inkey2,OHHH MY GOD.......this is my parents he s talking about. Cosby is AMAZING,2012-06-12,0.25,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,ed88888,Awesome  XD,2012-03-15,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Anthony Thachuk,pretty sure bill cosby isnt dead  i mean you guys are saying wonderful  things  but he s very much alive,2012-09-11,1.5,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Robert Whittaker,This probably about as close I ll ever get...I ll take it.,2013-02-07,0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,The1316killer,hey guys I try to do Bill Cosby singing Sir Mix A Lot check it out,2012-09-05,-0.25,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,eggyolksam,The way he described the grandfather s life story is exactly what my aunt  tells me...and I didn t even ask her for anything. ,2011-10-05,-0.5,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,kingcrow15,dead pan Bill Cosby is the best Cosby.,2012-04-28,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Karilyn Isawhore, But Dad I m Jesus Christ  Lmao ,2013-10-25,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,marcelle215,whose line ,2013-03-04,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Zwei4815,Louis CK should try to be more like Bill Cosby.,2012-08-13,-0.375,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Merouane Mounaji,  Zipp bopp boopity zippity flim flam jiggity bopp    ,2012-08-08,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Max Curtis,I haven t laughed this hard in a while  ,2011-07-12,-1,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Mike C,That s not the same woman I grew up with. You re looking at an old person  who s trying to get into Heaven now. I laughed hard.,2011-08-07,-1,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,lionhart72779,Cosby is king  ,2011-07-17,-0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,jafish16, yourboy223 if you re going to quote  quote correct words. ,2011-07-10,0.125,0,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,bluegrassbaby86,Wow  that s waaaaay different from my cassette.,2011-08-04,0.625,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,StealthNinjaNoni, yourboy223 I love that quote it was age 7 to 15 though   ,2011-07-24,0.25,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Michele Trevisiol,Bill and George Carlin are the kings of comedy  They re amazing,2011-07-24,0.75,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Johnpjm,Cosby for president of the universe. ,2011-08-08,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Burnside9099,LOL,2011-08-01,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,GHEEF22,Everybody s asleep in my house and I m trying to keep quiet from laughing  and failing. I m making odd squeaking sounds like a dying rabbit.Bill Cosby  is amazing.,2011-08-10,-0.25,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,AxeChocolateboy, jafish16   Dane cook fans.,2011-07-10,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Antonio Green,Don t you let your brains fall outta your head  Have you lost your mind   ,2011-07-10,0.125,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,grimgun100,I remember when my granddad had two dogs actually name damn and damn it.  Now my dad just calls all our dogs that. I name one SoB for short because  he destroys every thing that he can get his jaws around. True story. ,2011-07-22,-0.75,1,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,wolfgirl009,yes i lost my mind its on the floor ,2011-08-10,-0.125,0,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Mr522dade,LEGEND   Mr. Bill Cosby   ,2013-02-25,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Fitzcannon,watch v EeS5cE9J99s,2011-09-04,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,nick lanet,Bill Cosby is the best,2012-07-13,0.625,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,mynameisbustdownsom, AxeChocolateboy aaahh yes those bastards ,2011-07-08,-0.25,0,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Andrea Moreno,We watched this in class the other day  he made me cry from all the lols.,2012-07-20,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,keg2014,i m pretty sure the thing about his father s life was on The Cosby Show  P,2012-04-09,0,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,schofieldLeo,ANSWER MEEE ,2013-04-11,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Shanna Reed,I love him  he is so funny    ,2012-09-12,0.125,2,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,sz42781,rip,2012-09-11,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Char Sweeting,love  love  love,2012-04-18,0.5,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Matthew Stanley,You re just saying that because he s your roommate.,2013-03-30,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Brian Brundage,Uhh come Here Roy Uhh Rofer Uhhh Rudabaker What is your name Boy...and  don t lie to me cuhz you live here and i ll find out who u are..hahaha omg..,2011-06-06,0.375,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,TheEaglesfanindc,i brought u in this world ill take u out and it dont mean no difference to  me because ill make another one look just like u dam lmao   ,2011-06-17,-2.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,mynameisbustdownsom, AxeChocolateboy aaahhh yes i forgot about those fags ,2011-06-03,0,0,0,1,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,deputyseal409,Uphill both ways ,2011-07-07,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,IAmYourFajah,My god. I have tears coming down my face. I can sooo relate with the  when  i was a child  stories. Except after a while  they began changing. Funny  how it s usually the dads  who tell them.,2011-06-20,-0.75,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Macky Swoboda,no body better than him,2011-07-07,0,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,Lawsondgage,First you say it then you do it  Lolololololololol,2011-06-04,0.125,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,gOtHiCxAnGeLxox,I m a huge fan of George Carlin  Dave Chappelle  Richard Prior  Katt  Williams and Eddie Murphy  back before Disney got to him.  They re all some  of the most volatile  foul mouthed individuals one could ever find and yet   every now and again I find myself watching a good  ol Bill Cosby stand up  and I still laugh. There s just something about Bill that s special.  Something amazing...,2011-07-08,0.875,1,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,JustSoLeopard,Now here comes my mother... Alright  din .... oh  Lord what happened in  here   ..... classic,2011-07-04,0.75,0,0,0,0,0,0,0,0
Bill Cosby---Grandparents,Tt33zqib2qk,nutsduck, deputyseal409 Thats Bill Cosby for you  ,2011-07-08,0,0,0,0,0,0,0,0,0
